562.00, 0.00
547.00, 0.00
531.00, 0.00
515.00, 0.00
500.00, 0.00
484.00, 0.00
467.00, 0.00
450.00, 0.00
434.00, 0.00
421.00, 0.00
410.00, 0.00
402.00, 0.00
396.00, 0.00
389.00, 0.00
385.00, 0.00
378.00, 0.00
377.00, 0.00
378.00, 0.00
384.00, 0.00
391.00, 0.00
400.00, 0.00
408.00, 0.00
416.00, 0.00
422.00, 0.00
425.00, 0.00
425.00, 0.00
420.00, 0.00
416.00, 0.00
413.00, 0.00
415.00, 0.00
420.00, 0.00
427.00, 0.00
436.00, 0.00
445.00, 0.00
457.00, 0.00
468.00, 0.00
483.00, 0.00
498.00, 0.00
514.00, 0.00
528.00, 0.00
542.00, 0.00
554.00, 0.00
565.00, 0.00
579.00, 0.00
589.00, 0.00
601.00, 0.00
610.00, 0.00
620.00, 0.00
634.00, 0.00
648.00, 0.00
664.00, 0.00
676.00, 0.00
687.00, 0.00
694.00, 0.00
700.00, 0.00
703.00, 0.00
704.00, 0.00
702.00, 0.00
694.00, 0.00
682.00, 0.00
666.00, 0.00
649.00, 0.00
634.00, 0.00
623.00, 0.00
614.00, 0.00
608.00, 0.00
602.00, 0.00
594.00, 0.00
585.00, 0.00
574.00, 0.00
559.00, 0.00
543.00, 0.00
527.00, 0.00
512.00, 0.00
496.00, 0.00
480.00, 0.00
463.00, 0.00
446.00, 0.00
431.00, 0.00
418.00, 0.00
408.00, 0.00
401.00, 0.00
395.00, 0.00
388.00, 0.00
383.00, 0.00
377.00, 0.00
377.00, 0.00
379.00, 0.00
385.00, 0.00
394.00, 0.00
401.00, 0.00
411.00, 0.00
418.00, 0.00
423.00, 0.00
427.00, 0.00
424.00, 0.00
421.00, 0.00
416.00, 0.00
414.00, 0.00
416.00, 0.00
422.00, 0.00
430.00, 0.00
439.00, 0.00
448.00, 0.00
459.00, 0.00
471.00, 0.00
486.00, 0.00
501.00, 0.00
516.00, 0.00
531.00, 0.00
544.00, 0.00
559.00, 0.00
570.00, 0.00
581.00, 0.00
593.00, 0.00
603.00, 0.00
614.00, 0.00
624.00, 0.00
637.00, 0.00
653.00, 0.00
666.00, 0.00
680.00, 0.00
690.00, 0.00
697.00, 0.00
703.00, 0.00
704.00, 0.00
708.00, 0.00
705.00, 0.00
698.00, 0.00
687.00, 0.00
670.00, 0.00
654.00, 0.00
639.00, 0.00
626.00, 0.00
618.00, 0.00
611.00, 0.00
606.00, 0.00
598.00, 0.00
588.00, 0.00
577.00, 0.00
562.00, 0.00
547.00, 0.00
530.00, 0.00
515.00, 0.00
500.00, 0.00
483.00, 0.00
466.00, 0.00
449.00, 0.00
433.00, 0.00
420.00, 0.00
410.00, 0.00
403.00, 0.00
396.00, 0.00
389.00, 0.00
383.00, 0.00
379.00, 0.00
377.00, 0.00
378.00, 0.00
383.00, 0.00
392.00, 0.00
399.00, 0.00
408.00, 0.00
416.00, 0.00
419.00, 0.00
425.00, 0.00
423.00, 0.00
420.00, 0.00
415.00, 0.00
413.00, 0.00
415.00, 0.00
420.00, 0.00
428.00, 0.00
436.00, 0.00
445.00, 0.00
456.00, 0.00
467.00, 0.00
482.00, 0.00
497.00, 0.00
512.00, 0.00
527.00, 0.00
539.00, 0.00
553.00, 0.00
565.00, 0.00
576.00, 0.00
588.00, 0.00
598.00, 0.00
609.00, 0.00
619.00, 0.00
632.00, 0.00
646.00, 0.00
660.00, 0.00
675.00, 0.00
684.00, 0.00
691.00, 0.00
698.00, 0.00
701.00, 0.00
703.00, 0.00
699.00, 0.00
694.00, 0.00
682.00, 0.00
666.00, 0.00
649.00, 0.00
634.00, 0.00
622.00, 0.00
613.00, 0.00
606.00, 0.00
601.00, 0.00
592.00, 0.00
583.00, 0.00
572.00, 0.00
558.00, 0.00
542.00, 0.00
526.00, 0.00
511.00, 0.00
496.00, 0.00
479.00, 0.00
462.00, 0.00
444.00, 0.00
429.00, 0.00
416.00, 0.00
405.00, 0.00
397.00, 0.00
391.00, 0.00
384.00, 0.00
378.00, 0.00
372.00, 0.00
371.00, 0.00
373.00, 0.00
378.00, 0.00
385.00, 0.00
393.00, 0.00
403.00, 0.00
410.00, 0.00
416.00, 0.00
420.00, 0.00
418.00, 0.00
415.00, 0.00
410.00, 0.00
407.00, 0.00
409.00, 0.00
414.00, 0.00
422.00, 0.00
430.00, 0.00
441.00, 0.00
449.00, 0.00
460.00, 0.00
475.00, 0.00
489.00, 0.00
504.00, 0.00
519.00, 0.00
532.00, 0.00
546.00, 0.00
558.00, 0.00
569.00, 0.00
582.00, 0.00
591.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
0.00, 0.00
